bin,mz_approx,consistent_sign,median_abs_smd,smd__DRIAMS-A,smd__DRIAMS-C,selected
4635,15905.11,False,0.12080744,0.12484371,-0.11677118,False
2277,8831.11,False,0.12077665,-0.07118257,0.17037073,False
4314,14942.11,True,0.120776124,0.18374798,0.057804275,False
4468,15404.11,False,0.120774776,0.1417505,-0.099799044,False
5528,18584.11,False,0.1207711,0.12572527,-0.115816936,False
5484,18452.11,True,0.12077047,0.15826644,0.083274506,False
3696,13088.11,False,0.12076509,-0.046143375,0.19538681,False
3687,13061.11,False,0.120726645,0.11076852,-0.13068478,False
5294,17882.11,True,0.12071575,0.12817125,0.113260254,False
1546,6638.11,True,0.12068004,-0.12625925,-0.11510083,False
449,3347.1099999999997,True,0.120654866,-0.046334323,-0.1949754,False
1239,5717.11,True,0.120567225,-0.014223615,-0.22691083,False
4512,15536.11,True,0.12055738,0.19780429,0.043310475,False
1766,7298.11,True,0.120525576,-0.029313115,-0.21173804,False
1302,5906.11,True,0.12050909,0.033954475,0.2070637,False
4415,15245.11,True,0.12050391,-0.022517812,-0.21849,False
5282,17846.11,True,0.12043517,0.12545018,0.11542016,False
1218,5654.11,True,0.120427385,-0.19305328,-0.047801502,False
1999,7997.11,False,0.12042453,0.17526564,-0.06558342,False
1975,7925.11,False,0.120419115,0.018630296,-0.22220793,False
5853,19559.11,True,0.12040987,0.19113733,0.04968241,False
3009,11027.11,False,0.120400436,0.10153586,-0.13926502,False
794,4382.11,False,0.1203935,-0.08941548,0.15137151,False
4537,15611.11,False,0.120384336,0.0044576083,-0.23631106,False
1970,7910.11,False,0.120375186,0.16013846,-0.080611914,False
891,4673.11,True,0.12035468,0.10012961,0.14057976,False
2670,10010.11,True,0.12033205,0.14589234,0.094771765,False
1934,7802.11,True,0.12029585,-0.08368821,-0.1569035,False
1226,5678.11,False,0.12026373,-0.03350729,0.20702018,False
5407,18221.11,False,0.12024099,0.17896964,-0.061512344,False
5473,18419.11,False,0.12023042,0.19206822,-0.04839263,False
5746,19238.11,False,0.120207414,0.16901726,-0.07139758,False
3605,12815.11,True,0.120191365,0.09312293,0.1472598,False
969,4907.11,True,0.12018828,-0.0054921256,-0.23488444,False
4358,15074.11,True,0.120149165,-0.15073933,-0.08955901,False
5945,19835.11,True,0.12011057,0.21143095,0.02879019,False
5489,18467.11,True,0.120096475,0.16335669,0.076836266,False
2896,10688.11,True,0.12008309,0.13487738,0.1052888,False
2935,10805.11,True,0.1200503,-0.08684416,-0.15325645,False
3094,11282.11,False,0.12004799,0.17003757,-0.070058405,False
1555,6665.11,False,0.12000212,0.0651528,-0.17485143,False
5832,19496.11,False,0.11997363,0.11917837,-0.1207689,False
5670,19010.11,False,0.11991951,0.17837921,-0.061459806,False
4806,16418.11,False,0.11990042,0.17119591,-0.068604924,False
443,3329.1099999999997,True,0.11989246,-0.04329717,-0.19648775,False
5269,17807.11,True,0.11985206,0.17658423,0.06311989,False
5082,17246.11,True,0.11983869,0.21821292,0.021464461,False
5781,19343.11,True,0.11982456,0.20887007,0.030779049,False
2221,8663.11,True,0.11981386,-0.11348966,-0.12613806,False
2026,8078.11,False,0.11972284,0.1016422,-0.1378035,False
5119,17357.11,True,0.11962013,0.09410563,0.14513463,False
2345,9035.11,True,0.11958811,0.1362819,0.10289432,False
5534,18602.11,False,0.11958501,0.15683466,-0.08233536,False
1180,5540.11,False,0.11957038,-0.048468772,0.190672,False
5800,19400.11,True,0.11938331,0.12396239,0.11480424,False
5794,19382.11,True,0.11937861,0.15331075,0.085446484,False
2884,10652.11,True,0.11937065,0.038243007,0.20049828,False
5598,18794.11,True,0.11935724,0.21655434,0.022160137,False
4265,14795.11,True,0.11935372,0.17791615,0.060791284,False
2553,9659.11,True,0.119344175,-0.20267272,-0.036015626,False
3072,11216.11,True,0.11933834,-0.007136843,-0.23153985,False
447,3341.1099999999997,True,0.11933595,-0.1129714,-0.12570049,False
2205,8615.11,True,0.11929792,0.19174996,0.046845876,False
1813,7439.11,False,0.11926514,0.06750294,-0.17102733,False
789,4367.11,False,0.11925457,-0.21566243,0.022846697,False
234,2702.1099999999997,True,0.11925291,-0.213332,-0.025173828,False
1613,6839.11,True,0.11924733,0.09503354,0.14346112,False
1850,7550.11,True,0.11924136,-0.11333481,-0.1251479,False
577,3731.1099999999997,True,0.119216375,0.07623799,0.16219476,False
1794,7382.11,True,0.11921547,0.1940857,0.044345252,False
2011,8033.11,True,0.119183615,0.016184412,0.22218283,False
5594,18782.11,True,0.11914745,0.22231674,0.01597815,False
1553,6659.11,False,0.119079374,0.08773425,-0.1504245,False
4939,16817.11,True,0.1190071,0.10303402,0.13498019,False
4118,14354.11,False,0.119005725,0.09063509,-0.14737636,False
5009,17027.11,False,0.11892049,0.21159483,-0.026246142,False
5137,17411.11,False,0.118879244,0.13446876,-0.103289716,False
3484,12452.11,False,0.11885643,0.081440225,-0.15627263,False
1316,5948.11,False,0.11884306,-0.04104469,0.19664143,False
5192,17576.11,True,0.11883107,0.2123262,0.025335945,False
2248,8744.11,True,0.11877883,0.14304516,0.09451251,False
4445,15335.11,False,0.11874761,0.10827409,-0.12922113,False
5324,17972.11,False,0.11873382,0.10903764,-0.12843001,False
960,4880.11,True,0.118709624,-0.11897369,-0.11844555,False
4199,14597.11,True,0.11866607,0.1345997,0.102732435,False
3539,12617.11,True,0.11863443,-0.17708361,-0.060185246,False
5695,19085.11,False,0.11863006,0.12536842,-0.1118917,False
4080,14240.11,True,0.11862552,0.12672302,0.11052802,False
3326,11978.11,True,0.11860873,0.15433088,0.08288658,False
710,4130.11,True,0.11860449,-0.004992058,-0.23221692,False
1588,6764.11,True,0.118584454,-0.046347093,-0.19082181,False
4747,16241.11,True,0.118554965,0.050461423,0.1866485,False
4971,16913.11,True,0.118540466,0.15464018,0.082440756,False
3549,12647.11,False,0.118514165,0.09642573,-0.1406026,False
336,3008.1099999999997,True,0.11851336,0.04892697,0.18809976,False
3550,12650.11,False,0.11851008,0.08819733,-0.14882284,False
2582,9746.11,True,0.11849311,-0.06296354,-0.17402269,False
4860,16580.11,True,0.118452236,0.18603958,0.05086489,False
5927,19781.11,True,0.118443385,0.13928795,0.09759882,False
4714,16142.11,True,0.11841455,0.16521442,0.07161468,False
3562,12686.11,False,0.11838259,0.07537966,-0.1613855,False
5803,19409.11,True,0.11833894,0.172663,0.06401489,False
4316,14948.11,True,0.118329324,0.10217868,0.13447997,False
3904,13712.11,True,0.1183269,0.17645329,0.060200516,False
2231,8693.11,True,0.11831814,0.16114026,0.075496025,False
1550,6650.11,True,0.11831102,0.20038734,0.0362347,False
1968,7904.11,False,0.11830839,0.15443721,-0.08217956,False
3903,13709.11,False,0.11827203,0.12319104,-0.11335302,False
5779,19337.11,False,0.11824861,0.13588679,-0.10061043,False
5346,18038.11,True,0.118226044,0.15167694,0.08477515,False
2583,9749.11,True,0.118221045,-0.06720381,-0.16923827,False
1946,7838.11,True,0.11821854,0.16735339,0.06908369,False
622,3866.1099999999997,True,0.11818273,0.058697946,0.17766753,False
1104,5312.11,True,0.11818063,-0.07554407,-0.16081719,False
4398,15194.11,True,0.11816455,-0.031546503,-0.20478259,False
1791,7373.11,True,0.11813289,0.17923783,0.05702796,False
2543,9629.11,False,0.11811978,0.05463147,-0.1816081,False
585,3755.1099999999997,True,0.11809528,-0.096809335,-0.13938121,False
3473,12419.11,False,0.11805692,0.12897266,-0.107141174,False
5527,18581.11,False,0.11805175,0.11636511,-0.11973839,False
5956,19868.11,True,0.118044496,0.23552462,0.0005643605,False
4425,15275.11,True,0.11798607,0.047986,0.18798614,False
2077,8231.11,True,0.117955185,-0.10433105,-0.13157932,False
2173,8519.11,False,0.11795138,0.110822834,-0.12507991,False
1467,6401.11,True,0.1179416,-0.044677608,-0.1912056,False
5850,19550.11,False,0.117908105,0.12956282,-0.106253386,False
268,2804.1099999999997,True,0.11789594,0.0793995,0.15639238,False
2785,10355.11,False,0.1178838,-0.0471768,0.1885908,False
5730,19190.11,False,0.11786005,0.05994189,-0.17577821,False
1708,7124.11,True,0.11782399,-0.22934932,-0.0062986594,False
1916,7748.11,True,0.117822774,0.050384987,0.18526056,False
191,2573.1099999999997,False,0.11779281,-0.1356455,0.09994012,False
5130,17390.11,True,0.11776751,0.14701054,0.0885245,False
5494,18482.11,True,0.117742054,0.20695119,0.028532926,False
3433,12299.11,True,0.117741786,0.20534036,0.03014322,False
5146,17438.11,False,0.117728755,0.11264912,-0.1228084,False
84,2252.1099999999997,True,0.117721185,-0.20839632,-0.027046047,False
3625,12875.11,False,0.11769076,0.163143,-0.07223851,False
2913,10739.11,False,0.11767285,0.13221602,-0.103129685,False
5046,17138.11,True,0.11767274,0.18851374,0.046831742,False
4070,14210.11,True,0.11766822,0.19836803,0.036968406,False
2620,9860.11,False,0.1175811,0.06556904,-0.16959316,False
2537,9611.11,True,0.117573634,0.18993044,0.04521683,False
5366,18098.11,False,0.11756075,0.2242492,-0.010872308,False
5837,19511.11,True,0.11755015,0.1412108,0.09388951,False
4465,15395.11,True,0.11754686,0.14402737,0.091066346,False
3310,11930.11,True,0.117542416,0.14713247,0.08795237,False
740,4220.11,False,0.11754077,0.23308875,-0.0019927945,False
4900,16700.11,True,0.11747395,0.14222366,0.09272425,False
3492,12476.11,True,0.1174051,0.1567,0.078110196,False
886,4658.11,True,0.11739091,0.047530446,0.18725137,False
5855,19565.11,True,0.11737686,0.20701632,0.027737388,False
1400,6200.11,True,0.11734902,0.021743132,0.21295491,False
221,2663.1099999999997,False,0.11727577,0.052625027,-0.1819265,False
5073,17219.11,True,0.117267996,0.17089526,0.06364073,False
5903,19709.11,False,0.117263354,0.13495028,-0.09957643,False
4049,14147.11,False,0.117239684,0.13660002,-0.09787936,False
1982,7946.11,True,0.11723344,-0.048670776,-0.18579611,False
2457,9371.11,False,0.11719846,0.020565366,-0.21383156,False
5738,19214.11,True,0.11719398,0.07572716,0.15866081,False
701,4103.11,True,0.11714314,0.17048435,0.06380194,False
5008,17024.11,False,0.11713554,0.14585374,-0.08841733,False
5531,18593.11,False,0.11703948,0.13767488,-0.096404076,False
5113,17339.11,False,0.11696608,0.1883315,-0.045600664,False
5801,19403.11,True,0.11694908,0.16213697,0.07176118,False
3120,11360.11,False,0.11693586,0.09875189,-0.13511983,False
1026,5078.11,True,0.11687973,0.19813135,0.035628114,False
2604,9812.11,True,0.116859466,-0.009280569,-0.22443837,False
563,3689.1099999999997,True,0.116857074,0.09734921,0.13636494,False
1884,7652.11,False,0.11668629,0.022102509,-0.21127008,False
4253,14759.11,True,0.116664186,0.13578072,0.09754766,False
5591,18773.11,True,0.11664621,0.10282321,0.1304692,False
5157,17471.11,False,0.11662565,0.18327501,-0.049976286,False
376,3128.1099999999997,True,0.11661334,0.1641989,0.06902779,False
5962,19886.11,True,0.11656541,0.100522034,0.13260877,False
2858,10574.11,True,0.11655323,0.043899342,0.18920712,False
2678,10034.11,False,0.116530925,0.116869435,-0.11619241,False
4227,14681.11,True,0.11652486,0.12670526,0.10634447,False
1822,7466.11,False,0.116462216,0.15053092,-0.082393505,False
3796,13388.11,False,0.11645274,0.11389881,-0.11900667,False
3635,12905.11,False,0.11640701,0.1409994,-0.09181461,False
1126,5378.11,True,0.11634478,0.12872514,0.10396441,False
1711,7133.11,False,0.116343975,-0.15149061,0.081197344,False
4640,15920.11,False,0.116329476,0.15612207,-0.07653689,False
3385,12155.11,False,0.11632867,0.12065696,-0.112000376,False
1489,6467.11,False,0.11631771,0.0007343488,-0.23190108,False
1793,7379.11,True,0.116305605,0.23121953,0.0013916742,False
5952,19856.11,True,0.11627482,0.1144801,0.11806953,False
2723,10169.11,True,0.11623497,0.122781254,0.109688684,False
600,3800.1099999999997,True,0.11621657,-0.09710311,-0.13533004,False
2404,9212.11,True,0.11620301,-0.0244265,-0.20797952,False
1875,7625.11,True,0.11618516,0.104042664,0.12832765,False
2156,8468.11,False,0.11612281,0.107838385,-0.12440725,False
562,3686.1099999999997,True,0.11611286,0.06582215,0.16640356,False
96,2288.1099999999997,True,0.1160953,-0.18225186,-0.04993874,False
2230,8690.11,True,0.116080105,0.18171406,0.050446145,False
5500,18500.11,False,0.11606477,0.16822907,-0.06390047,False
1059,5177.11,True,0.1160446,0.16351165,0.06857756,False
5075,17225.11,True,0.11591334,0.1851064,0.046720285,False
5923,19769.11,False,0.115894094,0.12639911,-0.105389066,False
5864,19592.11,True,0.115893915,0.13475582,0.097032,False
5856,19568.11,True,0.1158859,0.19082113,0.04095067,False
1331,5993.11,False,0.11581582,0.050585143,-0.18104649,False
2081,8243.11,True,0.11576844,0.084819764,0.14671712,False
1811,7433.11,False,0.1157278,0.06215269,-0.16930291,False
468,3404.1099999999997,True,0.11568548,-0.18379556,-0.0475754,False
5164,17492.11,True,0.115624905,0.15088804,0.08036177,False
4983,16949.11,True,0.115558624,0.04290639,0.18821086,False
4054,14162.11,True,0.11554268,0.07374383,0.15734152,False
753,4259.11,True,0.11554147,0.19477588,0.036307063,False
5150,17450.11,False,0.11553847,0.17012025,-0.060956683,False
4851,16553.11,False,0.1155211,0.21165346,-0.019388758,False
294,2882.1099999999997,False,0.11551902,-0.08193123,0.1491068,False
4002,14006.11,True,0.11541557,0.07141724,0.1594139,False
3815,13445.11,False,0.11541538,0.18693167,-0.04389909,False
3794,13382.11,True,0.11539569,0.105822496,0.12496888,False
5887,19661.11,False,0.11536841,0.18297103,-0.047765784,False
4397,15191.11,False,0.115355566,0.065288685,-0.16542245,False
5653,18959.11,True,0.115348846,0.17777975,0.052917946,False
1536,6608.11,False,0.11525516,-0.008106122,0.2224042,False
908,4724.11,False,0.11524288,0.034966186,-0.19551958,False
4221,14663.11,False,0.115241155,0.16447157,-0.06601074,False
237,2711.1099999999997,True,0.115192935,-0.09140582,-0.13898006,False
613,3839.1099999999997,True,0.11515978,0.14258622,0.08773335,False
3274,11822.11,False,0.11514395,0.07898645,-0.15130144,False
4930,16790.11,False,0.11514068,0.15687548,-0.073405884,False
5947,19841.11,False,0.115118,0.15507855,-0.07515745,False
3956,13868.11,False,0.11510421,0.16751625,-0.06269218,False
2514,9542.11,False,0.115056336,0.1096294,-0.12048327,False
3445,12335.11,False,0.11504684,0.04182234,-0.18827133,False
2132,8396.11,False,0.11503566,0.14727215,-0.08279917,False
1197,5591.11,True,0.11500594,-0.07370548,-0.1563064,False
3555,12665.11,False,0.1149735,0.20194669,-0.028000312,False
5760,19280.11,True,0.114954144,0.099478066,0.13043022,False
4298,14894.11,True,0.114913374,0.15278086,0.07704588,False
4142,14426.11,True,0.11489156,0.05809782,0.1716853,False
3491,12473.11,True,0.11487479,0.17878744,0.05096214,False
5314,17942.11,True,0.11477418,0.1945391,0.03500926,False
665,3995.1099999999997,False,0.11476374,0.19275637,-0.036771104,False
3929,13787.11,True,0.11476361,0.12802765,0.10149957,False
606,3818.1099999999997,False,0.114744104,0.08726548,-0.14222273,False
1703,7109.11,False,0.114723794,0.025879487,-0.2035681,False
1103,5309.11,True,0.114722386,-0.057774696,-0.17167008,False
1848,7544.11,True,0.11471249,-0.21192057,-0.01750441,False
5668,19004.11,True,0.11465853,0.15740503,0.07191202,False
4470,15410.11,False,0.11455865,0.16502064,-0.06409667,False
4637,15911.11,True,0.11455238,0.13931072,0.08979405,False
3777,13331.11,True,0.114536375,0.123723485,0.10534927,False
5367,18101.11,True,0.114533156,0.14523631,0.08382999,False
4306,14918.11,True,0.11452242,0.18019332,0.048851516,False
1491,6473.11,False,0.11451011,0.09207387,-0.13694635,False
3784,13352.11,False,0.11450365,0.20775822,-0.021249082,False
1506,6518.11,False,0.11449892,0.12732546,-0.10167238,False
5997,19991.11,True,0.114494324,0.13157813,0.09741052,False
4733,16199.11,True,0.114456184,0.097348124,0.13156424,False
2956,10868.11,False,0.114391044,0.14410444,-0.08467765,False
5552,18656.11,False,0.114340246,0.1977012,-0.030979285,False
1986,7958.11,True,0.11433464,-0.045906592,-0.1827627,False
1,2003.11,True,0.114305,-0.13548939,-0.093120605,False
5045,17135.11,False,0.11425276,0.16349152,-0.06501401,False
4413,15239.11,False,0.11424233,0.021937378,-0.20654728,False
3793,13379.11,True,0.11423129,0.12720862,0.10125395,False
2111,8333.11,True,0.11422087,0.08330088,0.14514087,False
4793,16379.11,False,0.11420415,0.20800516,-0.020403149,False
549,3647.1099999999997,True,0.114189655,-0.10195339,-0.12642592,False
3788,13364.11,False,0.11417914,0.16382907,-0.06452921,False
1606,6818.11,True,0.1141772,-0.13458504,-0.09376936,False
3247,11741.11,True,0.11415038,0.107956976,0.12034379,False
2486,9458.11,True,0.11414359,0.123618975,0.1046682,False
5673,19019.11,False,0.1140773,0.11894693,-0.10920766,False
1054,5162.11,True,0.11404298,-0.14338952,-0.08469644,False
4967,16901.11,True,0.113964245,0.19227552,0.035652973,False
5169,17507.11,True,0.113891155,0.11785147,0.109930836,False
691,4073.1099999999997,True,0.113819554,-0.21285178,-0.014787332,False
2010,8030.11,True,0.1137859,0.077858046,0.14971375,False
3280,11840.11,True,0.113779716,0.11073231,0.11682712,False
4732,16196.11,True,0.113772705,0.16233358,0.065211825,False
384,3152.1099999999997,False,0.11377138,-0.09813329,0.12940948,False
5135,17405.11,False,0.11376585,0.1548357,-0.072696,False
2875,10625.11,False,0.11370044,0.016811376,-0.21058951,False
1123,5369.11,True,0.11369629,-0.07929499,-0.1480976,False
5036,17108.11,False,0.11367687,0.16604938,-0.061304364,False
4947,16841.11,True,0.11365846,0.14890184,0.07841507,False
4519,15557.11,True,0.11362387,0.11056427,0.11668347,False
282,2846.1099999999997,True,0.11361957,0.12342674,0.103812404,False
2016,8048.11,True,0.1135973,-0.13024522,-0.09694939,False
5936,19808.11,True,0.11359507,0.11523026,0.111959875,False
3039,11117.11,False,0.11356938,0.11726179,-0.10987697,False
3739,13217.11,False,0.11356531,0.12909096,-0.09803965,False
4955,16865.11,True,0.11355217,0.14278232,0.08432201,False
4066,14198.11,False,0.11350465,0.1260077,-0.10100159,False
1111,5333.11,False,0.11347237,0.003670723,-0.22327402,False
5926,19778.11,True,0.113445096,0.1354768,0.09141339,False
1739,7217.11,True,0.11342111,0.08581843,0.1410238,False
1028,5084.11,True,0.11339459,0.21979162,0.00699755,False
3977,13931.11,True,0.113362856,0.19386077,0.03286494,False
2641,9923.11,False,0.11334803,0.002020613,-0.22467545,False
4979,16937.11,True,0.11334402,0.19223092,0.03445712,False
5333,17999.11,False,0.11326972,0.16358873,-0.06295069,False
2043,8129.11,False,0.11325529,-0.04415607,0.18235451,False
4628,15884.11,False,0.11325394,0.036039766,-0.19046812,False
1984,7952.11,True,0.11324084,-0.0619592,-0.16452247,False
