site,species,drug,n,n_direncli,direnc_orani,n_tur_toplam,eksiklik_orani
DRIAMS-A,Candida orthopsilosis,Voriconazole,1,0.0,0.0,19,0.9473684210526316
DRIAMS-A,Capnocytophaga sputigena,Piperacillin-Tazobactam,1,0.0,0.0,63,0.9841269841269842
DRIAMS-A,Chryseobacterium gleum,Quinolones,1,0.0,0.0,20,0.95
DRIAMS-A,Chryseobacterium indologenes,Amikacin,1,1.0,1.0,23,0.9565217391304348
DRIAMS-A,Chryseobacterium indologenes,Cefepime,1,0.0,0.0,23,0.9565217391304348
DRIAMS-A,Chryseobacterium indologenes,Ceftazidime,1,1.0,1.0,23,0.9565217391304348
DRIAMS-A,Chryseobacterium indologenes,Ciprofloxacin,1,0.0,0.0,23,0.9565217391304348
DRIAMS-A,Chryseobacterium indologenes,Colistin,1,1.0,1.0,23,0.9565217391304348
DRIAMS-A,Chryseobacterium indologenes,Cotrimoxazole,1,0.0,0.0,23,0.9565217391304348
DRIAMS-A,Chryseobacterium indologenes,Imipenem,1,1.0,1.0,23,0.9565217391304348
DRIAMS-A,Chryseobacterium indologenes,Levofloxacin,1,0.0,0.0,23,0.9565217391304348
DRIAMS-A,Chryseobacterium indologenes,Meropenem,1,1.0,1.0,23,0.9565217391304348
DRIAMS-A,Chryseobacterium indologenes,Piperacillin-Tazobactam,1,1.0,1.0,23,0.9565217391304348
DRIAMS-A,Chryseobacterium indologenes,Tobramycin,1,1.0,1.0,23,0.9565217391304348
DRIAMS-A,Citrobacter braakii,Aztreonam,1,1.0,1.0,95,0.9894736842105263
DRIAMS-A,Citrobacter freundii,Moxifloxacin,1,1.0,1.0,980,0.9989795918367347
DRIAMS-A,Citrobacter koseri,Aminoglycosides,1,0.0,0.0,680,0.9985294117647059
DRIAMS-A,Citrobacter koseri,Chloramphenicol,1,0.0,0.0,680,0.9985294117647059
DRIAMS-A,Citrobacter koseri,Quinolones,1,0.0,0.0,680,0.9985294117647059
DRIAMS-A,Citrobacter sedlakii,Cefpodoxime,1,1.0,1.0,9,0.8888888888888888
DRIAMS-A,Citrobacter sedlakii,Fosfomycin-Trometamol,1,0.0,0.0,9,0.8888888888888888
DRIAMS-A,Citrobacter sedlakii,Norfloxacin,1,0.0,0.0,9,0.8888888888888888
DRIAMS-A,Clostridium baratii,Meropenem,1,0.0,0.0,7,0.8571428571428572
DRIAMS-A,Clostridium baratii,Metronidazole,1,0.0,0.0,7,0.8571428571428572
DRIAMS-A,Clostridium baratii,Moxifloxacin,1,0.0,0.0,7,0.8571428571428572
DRIAMS-A,Clostridium baratii,Penicillin,1,0.0,0.0,7,0.8571428571428572
DRIAMS-A,Clostridium clostridioforme,Amoxicillin,1,1.0,1.0,33,0.9696969696969697
DRIAMS-A,Clostridium clostridioforme,Amoxicillin-Clavulanic acid,1,0.0,0.0,33,0.9696969696969697
DRIAMS-A,Clostridium clostridioforme,Clindamycin,1,0.0,0.0,33,0.9696969696969697
DRIAMS-A,Clostridium clostridioforme,Imipenem,1,1.0,1.0,33,0.9696969696969697
DRIAMS-A,Clostridium clostridioforme,Meropenem,1,0.0,0.0,33,0.9696969696969697
DRIAMS-A,Clostridium clostridioforme,Metronidazole,1,0.0,0.0,33,0.9696969696969697
DRIAMS-A,Clostridium clostridioforme,Penicillin,1,1.0,1.0,33,0.9696969696969697
DRIAMS-A,Clostridium clostridioforme,Piperacillin-Tazobactam,1,1.0,1.0,33,0.9696969696969697
DRIAMS-A,Clostridium clostridioforme,Vancomycin,1,0.0,0.0,33,0.9696969696969697
DRIAMS-A,Clostridium paraputrificum,Amoxicillin,1,1.0,1.0,28,0.9642857142857143
DRIAMS-A,Clostridium paraputrificum,Piperacillin-Tazobactam,1,1.0,1.0,28,0.9642857142857143
DRIAMS-A,Clostridium paraputrificum,Vancomycin,1,0.0,0.0,28,0.9642857142857143
DRIAMS-A,Clostridium perfringens,Amoxicillin-Clavulanic acid,1,0.0,0.0,76,0.9868421052631579
DRIAMS-A,Comamonas kerstersii,Amikacin,1,1.0,1.0,30,0.9666666666666667
DRIAMS-A,Comamonas kerstersii,Cefepime,1,0.0,0.0,30,0.9666666666666667
DRIAMS-A,Comamonas kerstersii,Ceftazidime,1,0.0,0.0,30,0.9666666666666667
DRIAMS-A,Comamonas kerstersii,Ciprofloxacin,1,0.0,0.0,30,0.9666666666666667
DRIAMS-A,Comamonas kerstersii,Colistin,1,0.0,0.0,30,0.9666666666666667
DRIAMS-A,Comamonas kerstersii,Imipenem,1,0.0,0.0,30,0.9666666666666667
DRIAMS-A,Comamonas kerstersii,Levofloxacin,1,0.0,0.0,30,0.9666666666666667
DRIAMS-A,Comamonas kerstersii,Meropenem,1,0.0,0.0,30,0.9666666666666667
DRIAMS-A,Comamonas kerstersii,Piperacillin-Tazobactam,1,0.0,0.0,30,0.9666666666666667
DRIAMS-A,Comamonas kerstersii,Tobramycin,1,0.0,0.0,30,0.9666666666666667
DRIAMS-A,Corynebacterium accolens,Aminoglycosides,1,0.0,0.0,81,0.9876543209876543
DRIAMS-A,Corynebacterium accolens,Chloramphenicol,1,1.0,1.0,81,0.9876543209876543
DRIAMS-A,Corynebacterium accolens,Quinolones,1,0.0,0.0,81,0.9876543209876543
DRIAMS-A,Corynebacterium amycolatum,Ceftazidime,1,1.0,1.0,397,0.9974811083123426
DRIAMS-A,Corynebacterium amycolatum,Cotrimoxazole,1,1.0,1.0,397,0.9974811083123426
DRIAMS-A,Corynebacterium amycolatum,Piperacillin-Tazobactam,1,1.0,1.0,397,0.9974811083123426
DRIAMS-A,Corynebacterium amycolatum,Quinolones,1,0.0,0.0,397,0.9974811083123426
DRIAMS-A,Corynebacterium amycolatum,Tetracycline,1,0.0,0.0,397,0.9974811083123426
DRIAMS-A,Corynebacterium aurimucosum,Clindamycin,1,1.0,1.0,149,0.9932885906040269
DRIAMS-A,Corynebacterium aurimucosum,Daptomycin,1,0.0,0.0,149,0.9932885906040269
DRIAMS-A,Corynebacterium aurimucosum,Doxycycline,1,0.0,0.0,149,0.9932885906040269
DRIAMS-A,Corynebacterium aurimucosum,Levofloxacin,1,1.0,1.0,149,0.9932885906040269
DRIAMS-A,Corynebacterium aurimucosum,Piperacillin-Tazobactam,1,1.0,1.0,149,0.9932885906040269
DRIAMS-A,Corynebacterium aurimucosum,Tetracycline,1,1.0,1.0,149,0.9932885906040269
DRIAMS-A,Corynebacterium lipophile_group_F1,Imipenem,1,0.0,0.0,58,0.9827586206896551
DRIAMS-A,Corynebacterium pseudodiphtheriticum,Amoxicillin-Clavulanic acid,1,0.0,0.0,73,0.9863013698630136
DRIAMS-A,Corynebacterium pseudodiphtheriticum,Clindamycin,1,1.0,1.0,73,0.9863013698630136
DRIAMS-A,Corynebacterium resistens,Ceftriaxone,1,1.0,1.0,9,0.8888888888888888
DRIAMS-A,Corynebacterium resistens,Ciprofloxacin,1,0.0,0.0,9,0.8888888888888888
DRIAMS-A,Corynebacterium resistens,Erythromycin,1,0.0,0.0,9,0.8888888888888888
DRIAMS-A,Corynebacterium resistens,Gentamicin,1,0.0,0.0,9,0.8888888888888888
DRIAMS-A,Corynebacterium resistens,Meropenem,1,1.0,1.0,9,0.8888888888888888
DRIAMS-A,Corynebacterium resistens,Penicillin,1,1.0,1.0,9,0.8888888888888888
DRIAMS-A,Corynebacterium resistens,Vancomycin,1,0.0,0.0,9,0.8888888888888888
DRIAMS-A,Corynebacterium simulans,Rifampicin_1mg-l,1,0.0,0.0,147,0.9931972789115646
DRIAMS-A,Corynebacterium striatum,Amoxicillin-Clavulanic acid,1,0.0,0.0,191,0.9947643979057592
DRIAMS-A,Corynebacterium striatum,Clindamycin,1,1.0,1.0,191,0.9947643979057592
DRIAMS-A,Corynebacterium striatum,Levofloxacin,1,0.0,0.0,191,0.9947643979057592
DRIAMS-A,Corynebacterium striatum,Rifampicin,1,0.0,0.0,191,0.9947643979057592
DRIAMS-A,Corynebacterium tuberculostearicum,Aminoglycosides,1,0.0,0.0,578,0.9982698961937716
DRIAMS-A,Corynebacterium tuberculostearicum,Chloramphenicol,1,0.0,0.0,578,0.9982698961937716
DRIAMS-A,Corynebacterium tuberculostearicum,Cotrimoxazole,1,1.0,1.0,578,0.9982698961937716
DRIAMS-A,Corynebacterium tuberculostearicum,Ertapenem,1,1.0,1.0,578,0.9982698961937716
DRIAMS-A,Corynebacterium tuberculostearicum,Quinolones,1,0.0,0.0,578,0.9982698961937716
DRIAMS-A,Corynebacterium ulcerans,Amoxicillin-Clavulanic acid,1,0.0,0.0,1,0.0
DRIAMS-A,Corynebacterium ulcerans,Ceftriaxone,1,0.0,0.0,1,0.0
DRIAMS-A,Corynebacterium ulcerans,Ciprofloxacin,1,0.0,0.0,1,0.0
DRIAMS-A,Corynebacterium ulcerans,Clindamycin,1,0.0,0.0,1,0.0
DRIAMS-A,Corynebacterium ulcerans,Erythromycin,1,0.0,0.0,1,0.0
DRIAMS-A,Corynebacterium ulcerans,Gentamicin,1,0.0,0.0,1,0.0
DRIAMS-A,Corynebacterium ulcerans,Meropenem,1,0.0,0.0,1,0.0
DRIAMS-A,Corynebacterium ulcerans,Penicillin,1,1.0,1.0,1,0.0
DRIAMS-A,Corynebacterium ulcerans,Rifampicin,1,0.0,0.0,1,0.0
DRIAMS-A,Corynebacterium ulcerans,Vancomycin,1,0.0,0.0,1,0.0
DRIAMS-A,Dermabacter hominis,Cotrimoxazole,1,0.0,0.0,266,0.9962406015037594
DRIAMS-A,Eggerthella lenta,Meropenem,1,0.0,0.0,116,0.9913793103448276
DRIAMS-A,Eggerthella lenta,Penicillin,1,1.0,1.0,116,0.9913793103448276
DRIAMS-A,Eikenella corrodens,Levofloxacin,1,0.0,0.0,250,0.996
DRIAMS-A,Eikenella corrodens,Penicillin,1,0.0,0.0,250,0.996
DRIAMS-A,Enterobacter aerogenes,Aztreonam,1,1.0,1.0,660,0.9984848484848485
DRIAMS-A,Enterobacter aerogenes,Ceftazidime-Avibactam,1,0.0,0.0,660,0.9984848484848485
DRIAMS-A,Enterobacter aerogenes,Ceftobiprole,1,1.0,1.0,660,0.9984848484848485
DRIAMS-A,Enterobacter aerogenes,Ceftolozane-Tazobactam,1,1.0,1.0,660,0.9984848484848485
DRIAMS-A,Enterobacter aerogenes,Fosfomycin,1,1.0,1.0,660,0.9984848484848485
DRIAMS-A,Enterobacter aerogenes,Tigecycline,1,0.0,0.0,660,0.9984848484848485
DRIAMS-A,Enterobacter cancerogenus,Amikacin,1,0.0,0.0,2,0.5
DRIAMS-A,Enterobacter cancerogenus,Amoxicillin-Clavulanic acid,1,1.0,1.0,2,0.5
DRIAMS-A,Enterobacter cancerogenus,Ampicillin-Amoxicillin,1,1.0,1.0,2,0.5
DRIAMS-A,Enterobacter cancerogenus,Cefepime,1,0.0,0.0,2,0.5
DRIAMS-A,Enterobacter cancerogenus,Ceftazidime,1,0.0,0.0,2,0.5
DRIAMS-A,Enterobacter cancerogenus,Ceftriaxone,1,0.0,0.0,2,0.5
DRIAMS-A,Enterobacter cancerogenus,Ciprofloxacin,1,0.0,0.0,2,0.5
DRIAMS-A,Enterobacter cancerogenus,Colistin,1,0.0,0.0,2,0.5
DRIAMS-A,Enterobacter cancerogenus,Cotrimoxazole,1,0.0,0.0,2,0.5
DRIAMS-A,Enterobacter cancerogenus,Ertapenem,1,0.0,0.0,2,0.5
DRIAMS-A,Enterobacter cancerogenus,Imipenem,1,0.0,0.0,2,0.5
DRIAMS-A,Enterobacter cancerogenus,Levofloxacin,1,0.0,0.0,2,0.5
DRIAMS-A,Enterobacter cancerogenus,Meropenem,1,0.0,0.0,2,0.5
DRIAMS-A,Enterobacter cancerogenus,Piperacillin-Tazobactam,1,0.0,0.0,2,0.5
DRIAMS-A,Enterobacter cancerogenus,Tobramycin,1,0.0,0.0,2,0.5
DRIAMS-A,Enterobacter cloacae,Ceftazidime-Avibactam,1,0.0,0.0,1987,0.9994967287367891
DRIAMS-A,Enterobacter cloacae,Ceftobiprole,1,0.0,0.0,1987,0.9994967287367891
DRIAMS-A,Enterobacter cloacae,Ceftolozane-Tazobactam,1,0.0,0.0,1987,0.9994967287367891
DRIAMS-A,Enterobacter cloacae,Doxycycline,1,1.0,1.0,1987,0.9994967287367891
DRIAMS-A,Enterobacter cloacae,Fosfomycin,1,1.0,1.0,1987,0.9994967287367891
DRIAMS-A,Enterobacter cloacae,Nitrofurantoin,1,0.0,0.0,1987,0.9994967287367891
DRIAMS-A,Enterococcus avium,Amoxicillin-Clavulanic acid,1,0.0,0.0,118,0.9915254237288136
DRIAMS-A,Enterococcus dispar,Ampicillin-Amoxicillin,1,0.0,0.0,3,0.6666666666666667
DRIAMS-A,Enterococcus dispar,Imipenem,1,0.0,0.0,3,0.6666666666666667
DRIAMS-A,Enterococcus dispar,Levofloxacin,1,0.0,0.0,3,0.6666666666666667
DRIAMS-A,Enterococcus dispar,Linezolid,1,0.0,0.0,3,0.6666666666666667
DRIAMS-A,Enterococcus dispar,Teicoplanin,1,0.0,0.0,3,0.6666666666666667
DRIAMS-A,Enterococcus dispar,Tigecycline,1,0.0,0.0,3,0.6666666666666667
DRIAMS-A,Enterococcus dispar,Vancomycin,1,0.0,0.0,3,0.6666666666666667
DRIAMS-A,Enterococcus faecalis,Ceftobiprole,1,0.0,0.0,4418,0.9997736532367587
DRIAMS-A,Enterococcus faecalis,Erythromycin,1,1.0,1.0,4418,0.9997736532367587
DRIAMS-A,Enterococcus faecalis,Fosfomycin,1,0.0,0.0,4418,0.9997736532367587
DRIAMS-A,Enterococcus faecalis,Rifampicin,1,1.0,1.0,4418,0.9997736532367587
DRIAMS-A,Enterococcus faecalis,Tetracycline,1,1.0,1.0,4418,0.9997736532367587
DRIAMS-A,Enterococcus faecium,Ciprofloxacin,1,1.0,1.0,1751,0.9994288977727013
DRIAMS-A,Enterococcus faecium,Fosfomycin,1,0.0,0.0,1751,0.9994288977727013
DRIAMS-A,Enterococcus faecium,Minocycline,1,0.0,0.0,1751,0.9994288977727013
DRIAMS-A,Enterococcus faecium,Piperacillin-Tazobactam,1,1.0,1.0,1751,0.9994288977727013
DRIAMS-A,Enterococcus pseudoavium,Ampicillin-Amoxicillin,1,0.0,0.0,1,0.0
DRIAMS-A,Enterococcus pseudoavium,Imipenem,1,0.0,0.0,1,0.0
DRIAMS-A,Enterococcus pseudoavium,Levofloxacin,1,0.0,0.0,1,0.0
DRIAMS-A,Enterococcus pseudoavium,Linezolid,1,0.0,0.0,1,0.0
DRIAMS-A,Enterococcus pseudoavium,Nitrofurantoin,1,1.0,1.0,1,0.0
DRIAMS-A,Enterococcus pseudoavium,Teicoplanin,1,0.0,0.0,1,0.0
DRIAMS-A,Enterococcus pseudoavium,Vancomycin,1,0.0,0.0,1,0.0
DRIAMS-A,Enterococcus raffinosus,Daptomycin,1,0.0,0.0,16,0.9375
DRIAMS-A,Enterococcus raffinosus,Gentamicin_high_level,1,0.0,0.0,16,0.9375
DRIAMS-A,Escherichia coli,Clindamycin,1,1.0,1.0,7320,0.9998633879781421
DRIAMS-A,Escherichia coli,Penicillin,1,1.0,1.0,7320,0.9998633879781421
DRIAMS-A,Escherichia coli,Teicoplanin,1,1.0,1.0,7320,0.9998633879781421
DRIAMS-A,Escherichia hermannii,Cefpodoxime,1,0.0,0.0,17,0.9411764705882353
DRIAMS-A,Escherichia hermannii,Fosfomycin-Trometamol,1,0.0,0.0,17,0.9411764705882353
DRIAMS-A,Escherichia hermannii,Norfloxacin,1,0.0,0.0,17,0.9411764705882353
DRIAMS-A,Eubacterium limosum,Amoxicillin-Clavulanic acid,1,0.0,0.0,9,0.8888888888888888
DRIAMS-A,Eubacterium limosum,Moxifloxacin,1,1.0,1.0,9,0.8888888888888888
DRIAMS-A,Eubacterium limosum,Piperacillin-Tazobactam,1,0.0,0.0,9,0.8888888888888888
DRIAMS-A,Eubacterium sp[2],Amoxicillin-Clavulanic acid,1,0.0,0.0,1,0.0
DRIAMS-A,Eubacterium sp[2],Moxifloxacin,1,1.0,1.0,1,0.0
DRIAMS-A,Eubacterium sp[2],Piperacillin-Tazobactam,1,0.0,0.0,1,0.0
DRIAMS-A,Finegoldia magna,Imipenem,1,0.0,0.0,769,0.9986996098829649
DRIAMS-A,Finegoldia magna,Minocycline,1,0.0,0.0,769,0.9986996098829649
DRIAMS-A,Fusobacterium gonidiaformans,Amoxicillin-Clavulanic acid,1,1.0,1.0,4,0.75
DRIAMS-A,Fusobacterium gonidiaformans,Metronidazole,1,0.0,0.0,4,0.75
DRIAMS-A,Fusobacterium necrophorum,Amoxicillin-Clavulanic acid,1,0.0,0.0,31,0.967741935483871
DRIAMS-A,Fusobacterium necrophorum,Clindamycin,1,1.0,1.0,31,0.967741935483871
DRIAMS-A,Fusobacterium necrophorum,Meropenem,1,0.0,0.0,31,0.967741935483871
DRIAMS-A,Fusobacterium necrophorum,Metronidazole,1,0.0,0.0,31,0.967741935483871
DRIAMS-A,Fusobacterium nucleatum,Ceftriaxone,1,0.0,0.0,131,0.9923664122137404
DRIAMS-A,Fusobacterium periodonticum,Ceftriaxone,1,0.0,0.0,11,0.9090909090909091
DRIAMS-A,Fusobacterium periodonticum,Clindamycin,1,0.0,0.0,11,0.9090909090909091
DRIAMS-A,Fusobacterium periodonticum,Metronidazole,1,0.0,0.0,11,0.9090909090909091
DRIAMS-A,Fusobacterium periodonticum,Moxifloxacin,1,0.0,0.0,11,0.9090909090909091
DRIAMS-A,Fusobacterium periodonticum,Penicillin,1,1.0,1.0,11,0.9090909090909091
DRIAMS-A,Fusobacterium sp[2],Metronidazole,1,0.0,0.0,12,0.9166666666666666
DRIAMS-A,Gardnerella vaginalis,Amoxicillin-Clavulanic acid,1,0.0,0.0,4447,0.9997751293006522
DRIAMS-A,Gardnerella vaginalis,Ampicillin-Amoxicillin,1,0.0,0.0,4447,0.9997751293006522
DRIAMS-A,Gardnerella vaginalis,Clindamycin,1,0.0,0.0,4447,0.9997751293006522
DRIAMS-A,Gardnerella vaginalis,Metronidazole,1,1.0,1.0,4447,0.9997751293006522
DRIAMS-A,Gemella morbillorum,Ceftriaxone,1,0.0,0.0,74,0.9864864864864865
DRIAMS-A,Gemella morbillorum,Ciprofloxacin,1,1.0,1.0,74,0.9864864864864865
DRIAMS-A,Gemella morbillorum,Clindamycin,1,0.0,0.0,74,0.9864864864864865
DRIAMS-A,Gemella morbillorum,Erythromycin,1,0.0,0.0,74,0.9864864864864865
DRIAMS-A,Gemella morbillorum,Meropenem,1,0.0,0.0,74,0.9864864864864865
DRIAMS-A,Gemella morbillorum,Penicillin,1,1.0,1.0,74,0.9864864864864865
DRIAMS-A,Gemella morbillorum,Rifampicin,1,0.0,0.0,74,0.9864864864864865
DRIAMS-A,Gemella morbillorum,Vancomycin,1,0.0,0.0,74,0.9864864864864865
DRIAMS-A,Gemella sanguinis,Ceftriaxone,1,0.0,0.0,23,0.9565217391304348
DRIAMS-A,Gemella sanguinis,Penicillin,1,0.0,0.0,23,0.9565217391304348
DRIAMS-A,Gemella sanguinis,Vancomycin,1,0.0,0.0,23,0.9565217391304348
DRIAMS-A,Granulicatella adiacens,Gentamicin,1,0.0,0.0,105,0.9904761904761905
DRIAMS-A,Granulicatella adiacens,Levofloxacin,1,0.0,0.0,105,0.9904761904761905
DRIAMS-A,Granulicatella adiacens,Rifampicin,1,0.0,0.0,105,0.9904761904761905
DRIAMS-A,Haemophilus influenzae,Azithromycin,1,1.0,1.0,779,0.9987163029525032
DRIAMS-A,Haemophilus influenzae,Clindamycin,1,1.0,1.0,779,0.9987163029525032
DRIAMS-A,Haemophilus influenzae,Erythromycin,1,1.0,1.0,779,0.9987163029525032
DRIAMS-A,Haemophilus influenzae,Piperacillin-Tazobactam,1,0.0,0.0,779,0.9987163029525032
DRIAMS-A,Haemophilus parainfluenzae,Piperacillin-Tazobactam,1,0.0,0.0,736,0.998641304347826
DRIAMS-A,Haemophilus sputorum,Cefuroxime,1,0.0,0.0,40,0.975
DRIAMS-A,Haemophilus sputorum,Penicillin,1,0.0,0.0,40,0.975
DRIAMS-A,Klebsiella oxytoca,Gentamicin,1,0.0,0.0,1088,0.9990808823529411
DRIAMS-A,Klebsiella pneumoniae,Aminoglycosides,1,0.0,0.0,3921,0.9997449630196379
DRIAMS-A,Klebsiella pneumoniae,Ceftobiprole,1,1.0,1.0,3921,0.9997449630196379
DRIAMS-A,Klebsiella pneumoniae,Chloramphenicol,1,0.0,0.0,3921,0.9997449630196379
DRIAMS-A,Klebsiella pneumoniae,Minocycline,1,1.0,1.0,3921,0.9997449630196379
DRIAMS-A,Klebsiella pneumoniae,Moxifloxacin,1,0.0,0.0,3921,0.9997449630196379
DRIAMS-A,Klebsiella pneumoniae,Quinolones,1,0.0,0.0,3921,0.9997449630196379
DRIAMS-A,Klebsiella variicola,Aminoglycosides,1,0.0,0.0,763,0.9986893840104849
DRIAMS-A,Klebsiella variicola,Chloramphenicol,1,0.0,0.0,763,0.9986893840104849
DRIAMS-A,Klebsiella variicola,Nitrofurantoin,1,0.0,0.0,763,0.9986893840104849
DRIAMS-A,Klebsiella variicola,Quinolones,1,0.0,0.0,763,0.9986893840104849
DRIAMS-A,Kluyvera ascorbata,Amikacin,1,0.0,0.0,20,0.95
DRIAMS-A,Kluyvera ascorbata,Amoxicillin-Clavulanic acid,1,0.0,0.0,20,0.95
DRIAMS-A,Kluyvera ascorbata,Ampicillin-Amoxicillin,1,1.0,1.0,20,0.95
DRIAMS-A,Kluyvera ascorbata,Cefpodoxime,1,0.0,0.0,20,0.95
DRIAMS-A,Kluyvera ascorbata,Ceftazidime,1,0.0,0.0,20,0.95
DRIAMS-A,Kluyvera ascorbata,Ceftriaxone,1,0.0,0.0,20,0.95
DRIAMS-A,Kluyvera ascorbata,Colistin,1,0.0,0.0,20,0.95
DRIAMS-A,Kluyvera ascorbata,Ertapenem,1,0.0,0.0,20,0.95
DRIAMS-A,Kluyvera ascorbata,Fosfomycin-Trometamol,1,0.0,0.0,20,0.95
DRIAMS-A,Kluyvera ascorbata,Imipenem,1,0.0,0.0,20,0.95
DRIAMS-A,Kluyvera ascorbata,Levofloxacin,1,0.0,0.0,20,0.95
DRIAMS-A,Kluyvera ascorbata,Norfloxacin,1,0.0,0.0,20,0.95
DRIAMS-A,Kluyvera ascorbata,Tobramycin,1,0.0,0.0,20,0.95
DRIAMS-A,Kosakonia cowanii,Amikacin,1,0.0,0.0,1,0.0
DRIAMS-A,Kosakonia cowanii,Amoxicillin-Clavulanic acid,1,1.0,1.0,1,0.0
DRIAMS-A,Kosakonia cowanii,Ampicillin-Amoxicillin,1,1.0,1.0,1,0.0
DRIAMS-A,Kosakonia cowanii,Cefepime,1,0.0,0.0,1,0.0
DRIAMS-A,Kosakonia cowanii,Ceftazidime,1,0.0,0.0,1,0.0
DRIAMS-A,Kosakonia cowanii,Ceftriaxone,1,0.0,0.0,1,0.0
DRIAMS-A,Kosakonia cowanii,Ciprofloxacin,1,0.0,0.0,1,0.0
DRIAMS-A,Kosakonia cowanii,Colistin,1,0.0,0.0,1,0.0
DRIAMS-A,Kosakonia cowanii,Cotrimoxazole,1,0.0,0.0,1,0.0
DRIAMS-A,Kosakonia cowanii,Ertapenem,1,0.0,0.0,1,0.0
DRIAMS-A,Kosakonia cowanii,Imipenem,1,0.0,0.0,1,0.0
DRIAMS-A,Kosakonia cowanii,Levofloxacin,1,0.0,0.0,1,0.0
DRIAMS-A,Kosakonia cowanii,Meropenem,1,0.0,0.0,1,0.0
DRIAMS-A,Kosakonia cowanii,Piperacillin-Tazobactam,1,0.0,0.0,1,0.0
DRIAMS-A,Kosakonia cowanii,Tobramycin,1,0.0,0.0,1,0.0
DRIAMS-A,Lactobacillus delbrueckii,Amoxicillin-Clavulanic acid,1,0.0,0.0,188,0.9946808510638298
DRIAMS-A,Lactobacillus delbrueckii,Ampicillin-Amoxicillin,1,0.0,0.0,188,0.9946808510638298
DRIAMS-A,Lactobacillus delbrueckii,Cotrimoxazole,1,1.0,1.0,188,0.9946808510638298
DRIAMS-A,Lactobacillus delbrueckii,Levofloxacin,1,1.0,1.0,188,0.9946808510638298
DRIAMS-A,Lactobacillus delbrueckii,Vancomycin,1,0.0,0.0,188,0.9946808510638298
DRIAMS-A,Lactobacillus gasseri,Penicillin,1,0.0,0.0,840,0.9988095238095238
DRIAMS-A,Lactobacillus gasseri,Vancomycin,1,0.0,0.0,840,0.9988095238095238
DRIAMS-A,Lactobacillus rhamnosus,Ertapenem,1,1.0,1.0,554,0.9981949458483754
DRIAMS-A,Lactobacillus salivarius,Penicillin,1,0.0,0.0,60,0.9833333333333333
DRIAMS-A,Lactobacillus salivarius,Vancomycin,1,0.0,0.0,60,0.9833333333333333
DRIAMS-A,Lactococcus lactis,Daptomycin,1,0.0,0.0,19,0.9473684210526316
DRIAMS-A,Lactococcus lactis,Levofloxacin,1,0.0,0.0,19,0.9473684210526316
DRIAMS-A,Leclercia adecarboxylata,Amikacin,1,0.0,0.0,23,0.9565217391304348
DRIAMS-A,Leclercia adecarboxylata,Ampicillin-Amoxicillin,1,0.0,0.0,23,0.9565217391304348
DRIAMS-A,Leclercia adecarboxylata,Ceftazidime,1,0.0,0.0,23,0.9565217391304348
DRIAMS-A,Leclercia adecarboxylata,Colistin,1,0.0,0.0,23,0.9565217391304348
DRIAMS-A,Leclercia adecarboxylata,Cotrimoxazole,1,0.0,0.0,23,0.9565217391304348
DRIAMS-A,Leclercia adecarboxylata,Imipenem,1,0.0,0.0,23,0.9565217391304348
DRIAMS-A,Leclercia adecarboxylata,Levofloxacin,1,0.0,0.0,23,0.9565217391304348
DRIAMS-A,Leclercia adecarboxylata,Meropenem,1,0.0,0.0,23,0.9565217391304348
DRIAMS-A,Leclercia adecarboxylata,Tobramycin,1,0.0,0.0,23,0.9565217391304348
DRIAMS-A,Listeria monocytogenes,Ciprofloxacin,1,1.0,1.0,7,0.8571428571428572
DRIAMS-A,Listeria monocytogenes,Erythromycin,1,0.0,0.0,7,0.8571428571428572
DRIAMS-A,MIX!Achromobacter denitrificans,Amoxicillin-Clavulanic acid,1,1.0,1.0,7,0.8571428571428572
DRIAMS-A,MIX!Achromobacter denitrificans,Moxifloxacin,1,1.0,1.0,7,0.8571428571428572
DRIAMS-A,MIX!Achromobacter spanius,Cefepime,1,1.0,1.0,9,0.8888888888888888
DRIAMS-A,MIX!Achromobacter spanius,Ciprofloxacin,1,0.0,0.0,9,0.8888888888888888
DRIAMS-A,MIX!Achromobacter spanius,Cotrimoxazole,1,0.0,0.0,9,0.8888888888888888
DRIAMS-A,MIX!Achromobacter spanius,Meropenem,1,0.0,0.0,9,0.8888888888888888
DRIAMS-A,MIX!Achromobacter spanius,Piperacillin-Tazobactam,1,0.0,0.0,9,0.8888888888888888
DRIAMS-A,MIX!Acinetobacter baumannii,Aztreonam,1,1.0,1.0,55,0.9818181818181818
DRIAMS-A,MIX!Acinetobacter baumannii,Ceftazidime-Avibactam,1,1.0,1.0,55,0.9818181818181818
DRIAMS-A,MIX!Acinetobacter baumannii,Rifampicin,1,1.0,1.0,55,0.9818181818181818
DRIAMS-A,MIX!Acinetobacter baylyi,Levofloxacin,1,0.0,0.0,6,0.8333333333333334
DRIAMS-A,MIX!Acinetobacter calcoaceticus,Ceftazidime,1,0.0,0.0,4,0.75
DRIAMS-A,MIX!Acinetobacter johnsonii,Cefepime,1,1.0,1.0,9,0.8888888888888888
DRIAMS-A,MIX!Acinetobacter johnsonii,Ceftazidime,1,0.0,0.0,9,0.8888888888888888
DRIAMS-A,MIX!Acinetobacter johnsonii,Piperacillin-Tazobactam,1,0.0,0.0,9,0.8888888888888888
DRIAMS-A,MIX!Acinetobacter junii,Amikacin,1,0.0,0.0,7,0.8571428571428572
